GGPASS_ID,CLUSTER,AVG_WEEKLY_THEO_WIN,AVG_WEEKLY_DAYS_PLAYED,AVG_WEEKLY_ADT,BRAND_ID,SITE_ID,NICKNAME,CID,TOP_CATEGORY,OVERALL_THEO_WIN,OVERALL_ADT,OVERALL_DAYS_PLAYED
5360BF7D-B0E8-4FFF-90A9-917AC783DAE6,3,135.7306392498,3.0,45.2435464166,MBP,GGPUKE,ACDBC,5360BF7DB0E84FFF90A9917AC783DAE6,CASINO,135.7306392498,45.2435464166,3
53AA52C7-11D0-476C-BEC3-29BC651A1083,2,113.260616323325,2.0,68.21448707723958,MBP,GGPUKE,litancc,53AA52C711D0476CBEC329BC651A1083,CASINO,453.0424652933,56.6303081616625,8
555168F9-1B3D-4AE5-B226-241A126DA0FC,2,67.834334739825,1.6666666666666667,26.31152168800833,MBP,GGPUKE,towmao,555168F91B3D4AE5B226241A126DA0FC,CASINO,203.503004219475,40.700600843895,5
558C26C0-4557-46FF-9C67-8CE6733FEF72,1,60.2964362325,1.0,60.2964362325,MBP,GGPUKE,ljswdwy,558C26C0455746FF9C678CE6733FEF72,CASINO,60.2964362325,60.2964362325,1
55C43DE9-9731-44F3-A25B-065D797A635C,1,15.659745895625,1.0,15.659745895625,MBP,GGPUKE,wangam,55C43DE9973144F3A25B065D797A635C,CASINO,15.659745895625,15.659745895625,1
56787703-D9CB-4388-B78E-294CF3015898,3,22.2202391208,3.0,4.479347482320001,MBP,GGPUKE,BB-GG,56787703D9CB4388B78E294CF3015898,SLOT,44.4404782416,7.4067463736,6
56D213C3-C5CA-435C-A501-D15EA377F57E,2,26.5998418446,1.8,18.5504827938,MBP,GGPUKE,Old mer,56D213C3C5CA435CA501D15EA377F57E,CASINO,132.999209223,14.777689913666668,9
56E65772-69A4-43DA-9DEC-CAA28B2AEA72,1,101.6821882455,1.0,101.6821882455,MBP,GGPUKE,jsaiai66,56E6577269A443DA9DECCAA28B2AEA72,CASINO,101.6821882455,101.6821882455,1
56E7E2C4-250A-490F-BA1E-BC841DBCC27A,1,18.6512113503,1.0,18.6512113503,MBP,GGPUKE,PAOPAOAA,56E7E2C4250A490FBA1EBC841DBCC27A,SLOT,18.6512113503,18.6512113503,1
5773DA92-4A57-41A8-8E41-80BB96605BDB,2,70.44299177719999,1.3333333333333333,40.0911060474,MBP,GGPUKE,ZN032622,5773DA924A5741A88E4180BB96605BDB,SLOT,211.3289753316,52.8322438329,4
57B31345-07EA-4D29-A3F4-49B1BD0CA947,1,36.03882713390001,1.0,36.03882713390001,MBP,GGPUKE,WDchen,57B3134507EA4D29A3F449B1BD0CA947,CASINO,108.11648140170001,36.03882713390001,3
599C1F72-2F0E-4D3E-ADCE-BDD31E733334,4,602.1347056848,5.857142857142857,92.3076814145608,MBP,GGPUKE,Noob King,599C1F722F0E4D3EADCEBDD31E733334,CASINO,4214.9429397936,102.80348633642927,41
59F39E1F-18B3-4474-9719-536C68B112E4,1,19.8814009248,1.0,19.8814009248,MBP,GGPUKE,DDoveR,59F39E1F18B344749719536C68B112E4,SLOT,19.8814009248,19.8814009248,1
5A89E8F2-07F0-4138-BC0E-0A4129366C64,2,145.1484,1.5,73.208475,POKEROK,GGPOK,XexSis,5A89E8F207F04138BC0E0A4129366C64,SLOT,290.2968,96.7656,3
5AE1E58F-0E3E-45FC-82C5-9CB9393B2C1A,2,23.2407952953,2.0,11.62039764765,MBP,GGPUKE,myxydwwy,5AE1E58F0E3E45FC82C59CB9393B2C1A,SLOT,23.2407952953,11.62039764765,2
5BA02327-572F-489C-AA52-39F699C18A33,3,14.762550000000001,3.5,4.0028125,GGPCOM,GGPCOM,Hermes_bomb,5BA02327572F489CAA5239F699C18A33,CASINO,29.525100000000002,4.217871428571429,7
5C12A720-B271-45DD-9E06-5DEA5B0298C6,1,17.1582656832,1.0,17.1582656832,MBP,GGPUKE,xiaobeiqw,5C12A720B27145DD9E065DEA5B0298C6,SLOT,17.1582656832,17.1582656832,1
5C8DF200-28A8-4BC9-9F99-85CDA2F9F662,3,12.5571383952,3.0,3.5028173415375,MBP,GGPUKE,hanhan@qq,5C8DF20028A84BC99F9985CDA2F9F662,CASINO,25.1142767904,4.1857127984,6
5CB1043D-A210-4B53-8904-FBEA19A54C7C,3,10.567167999999999,4.0,2.3995333333333333,POKEROK,GGPOK,Alex021,5CB1043DA2104B538904FBEA19A54C7C,SLOT,42.268671999999995,2.6417919999999997,16
5D3C0B0E-9011-4E3C-BB43-5F087E4F3C0A,2,10.5643,2.3333333333333335,4.195125,GGPCOM,GGPCOM,Yisusalonso,5D3C0B0E90114E3CBB435F087E4F3C0A,CASINO,31.692899999999998,4.527557142857143,7
5D6CAB86-A823-415F-9414-0C9710424B95,1,646.1444786052,1.0,646.1444786052,MBP,GGPUKE,Jack M3,5D6CAB86A823415F94140C9710424B95,CASINO,646.1444786052,646.1444786052,1
5E54D142-39C6-493B-A70E-0A9FB38F2DB2,2,10.80755,2.0,5.403775,POKEROK,GGPOK,Mr_Gaveshkin,5E54D14239C6493BA70E0A9FB38F2DB2,CASINO,10.80755,5.403775,2
5FC623C2-8E3B-4CAF-95F3-1F187C6D827A,3,48.628001859,3.5,10.92887899175,MBP,GGPUKE,Red fat,5FC623C28E3B4CAF95F31F187C6D827A,CASINO,97.256003718,13.893714816857143,7
600AE8DE-C060-42D0-907C-4DFAD114BCE0,1,44.1612,1.0,44.1612,POKEROK,GGPOK,Diz1k,600AE8DEC06042D0907C4DFAD114BCE0,SLOT,44.1612,44.1612,1
602D6389-6E74-434D-87F2-2D49FFE8D1B1,2,10.8167202455,2.0,4.074118608933333,MBP,GGPUKE,weiyui,602D63896E74434D87F22D49FFE8D1B1,LIVE_DEALER,32.4501607365,5.40836012275,6
603022E7-E01A-419D-BB67-248552264B6A,2,14.2578747378,2.0,7.1289373689,MBP,GGPUKE,wenttogo9527,603022E7E01A419DBB67248552264B6A,CASINO,14.2578747378,7.1289373689,2
60471A0A-BFFF-4E22-940B-8AC4CBB3A8E3,2,13.3932,2.0,6.6966,GGPCOM,GGPCOM,Wakko1993,60471A0ABFFF4E22940B8AC4CBB3A8E3,CASINO,13.3932,6.6966,2
618CD261-09F0-448F-B077-12C4DC752DE7,2,963.9327683327999,1.5,493.92192978885,MBP,GGPUKE,LOVINGCAT,618CD26109F0448FB07712C4DC752DE7,SLOT,3855.7310733311997,642.6218455551999,6
6217785D-9238-44F5-8ED4-D5EB60FB9D4B,3,33.83374,4.2,6.38458188095238,GGPCOM,GGPPL,chesmen30,6217785D923844F58ED4D5EB60FB9D4B,CASINO,169.1687,8.055652380952381,21
62285FA3-2060-49EE-89C3-AE6B892134B2,1,41.24839946895,1.0,41.24839946895,MBP,GGPUKE,ZSJY,62285FA3206049EE89C3AE6B892134B2,SLOT,82.4967989379,41.24839946895,2
622E8F67-F031-4872-963E-CCD90A3D571E,2,98.0074508661,2.0,42.7703180456,MBP,EVPUKE,Master Xiao,622E8F67F0314872963ECCD90A3D571E,CASINO,196.0149017322,49.00372543305,4
627D2FAB-5FD6-4B39-9266-3FF65581CA72,4,79.8575759116125,4.5,12.026444622671974,MBP,GGPUKE,zhu yuan zhang,627D2FAB5FD64B3992663FF65581CA72,CASINO,479.145455469675,17.746127980358334,27
6339E691-39A2-442F-BACB-10E31E7E0C9A,1,11.65903469415,1.5,9.1985862655,MBP,GGPUKE,3dkeal,6339E69139A2442FBACB10E31E7E0C9A,CASINO,69.9542081649,7.7726897961,9
637319B2-4B67-4793-9972-AE659BE2B3E3,3,40.64147478762,3.8,9.393345724821,MBP,GGPUKE,milugou,637319B24B6747939972AE659BE2B3E3,SLOT,203.20737393809998,10.695124944110525,19
642B922B-74EC-4B39-B9F1-163491D65552,1,13.95756,1.0,13.95756,GGPCOM,GGPCOM,Indiow,642B922B74EC4B39B9F1163491D65552,SLOT,13.95756,13.95756,1
644AA7BE-0ABB-46DA-8E1B-4737EABCE639,2,41.99826027555,2.5,13.6249852748625,MBP,GGPUKE,888deng,644AA7BE0ABB46DA8E1B4737EABCE639,CASINO,83.9965205511,16.79930411022,5
6480B4B6-B3C7-4C12-83A4-90E1E98CCFD4,2,70.612178262377,1.8,28.2139212391185,MBP,GGPUKE,ZhuZhux,6480B4B6B3C74C1283A490E1E98CCFD4,SLOT,353.060891311885,39.228987923542775,9
64C8F003-942A-4D92-B5FC-25645EA92B34,2,115.53484348115,2.0,51.91727495235417,MBP,EVPUKE,Gsjt123,64C8F003942A4D92B5FC25645EA92B34,SLOT,346.60453044345,57.767421740575,6
6512BBC8-1408-4954-9DFC-3ABA93C39EE6,2,355.98940671755,2.0,177.994703358775,MBP,GGPUKE,suifeng9,6512BBC8140849549DFC3ABA93C39EE6,SLOT,355.98940671755,177.994703358775,2
652625E0-7CDE-4B08-936D-800184BDE835,1,62.39,1.0,62.39,POKEROK,GGPOK,Bobushonok,652625E07CDE4B08936D800184BDE835,SLOT,62.39,62.39,1
6538073F-43C5-4D2C-B61C-2161BA42F33F,4,114.576102041625,4.0,20.919209358112496,MBP,GGPUKE,SnakeG,6538073F43C54D2CB61C2161BA42F33F,CASINO,458.3044081665,28.64402551040625,16
6542348C-4209-48FE-A768-8F62C782F0C2,1,64.0968124959,1.0,64.0968124959,MBP,GGPUKE,ZSMJ2023,6542348C420948FEA7688F62C782F0C2,SLOT,64.0968124959,64.0968124959,1
65D15543-EAA3-43CF-814D-3CCC7DB13891,1,66.05305,1.0,66.05305,POKEROK,GGPOK,Stukalov1997,65D15543EAA343CF814D3CCC7DB13891,SLOT,66.05305,66.05305,1
6649E481-29F4-4083-9C09-BD8318936CD3,2,240.22337857142858,2.0,105.28410857142858,NATURAL8,Natural8,Allinonly68,6649E48129F440839C09BD8318936CD3,LIVE_DEALER,1681.56365,120.11168928571429,14
667D7E25-6F3E-42DF-853A-C12DC34F60F1,1,42.25720333333334,1.0,42.25720333333334,POKEROK,GGPOK,Borissochi23,667D7E256F3E42DF853AC12DC34F60F1,SLOT,126.77161000000001,42.25720333333334,3
6720ED9C-1361-4E24-A7E1-12AC33E9055B,1,10.3550044227,1.0,10.3550044227,MBP,GGPUKE,only AA KK,6720ED9C13614E24A7E112AC33E9055B,LIVE_DEALER,10.3550044227,10.3550044227,1
672663DF-AF83-48B6-ADCD-7E76B96B2292,3,70.39349999999999,3.4,16.751904285714286,GGPCOM,GGPCOM,Obro,672663DFAF8348B6ADCD7E76B96B2292,CASINO,351.9675,20.703970588235293,17
674E6F5D-D748-4FC5-8EA4-9FAE9CE5C962,1,49.6164270737,1.0,49.6164270737,MBP,GGPUKE,buzhengwolema,674E6F5DD7484FC58EA49FAE9CE5C962,SLOT,148.8492812211,49.6164270737,3
680FCE67-6140-4411-B336-77A79DFDC0F4,2,66.01201666666667,1.3333333333333333,61.630358333333334,GGPCOM,GGPCOM,Marios87,680FCE6761404411B33677A79DFDC0F4,SLOT,198.03605000000002,49.509012500000004,4
685BE542-31C8-4A8F-AAC2-08BB141607CE,2,412.0168176818,2.0,176.56265473853333,MBP,GGPUKE,nvsheng824,685BE54231C84A8FAAC208BB141607CE,CASINO,1236.0504530454,206.0084088409,6
68DE5622-22F0-47B3-AE07-84A0EBC7129A,2,11.5224321757,2.0,4.676923790133333,MBP,GGPUKE,Zjcdad,68DE562222F047B3AE0784A0EBC7129A,CASINO,23.0448643514,5.76121608785,4
69D18FC3-5DFC-44AC-AC72-E499981C07C6,3,141.366628872,3.6666666666666665,40.55507541704167,MBP,GGPUKE,feng-jack,69D18FC35DFC44ACAC72E499981C07C6,CASINO,424.099886616,38.55453514690909,11
69FE1C9E-AD81-4960-AB17-16ECF81B3452,1,10.962,1.0,10.962,GGPCOM,GGPCOM,Rk23,69FE1C9EAD814960AB1716ECF81B3452,CASINO,10.962,10.962,1
6A36C139-7E65-4FFC-B93A-7D92D927F190,1,84.0684231456,1.0,84.0684231456,MBP,GGPUKE,zkzedong888,6A36C1397E654FFCB93A7D92D927F190,CASINO,84.0684231456,84.0684231456,1
6ABBEE39-AC59-4E58-A73A-F8EEE17391A7,1,33.3206949579,1.0,33.3206949579,MBP,GGPUKE,cysdyp,6ABBEE39AC594E58A73AF8EEE17391A7,CASINO,33.3206949579,33.3206949579,1
6B135611-86F8-45DB-B836-2DCC44BE7390,3,26.2413087622,3.0,8.747102920733333,MBP,GGPUKE,dj30,6B13561186F845DBB8362DCC44BE7390,LIVE_DEALER,26.2413087622,8.747102920733333,3
6B2653A1-BD7B-4E9A-9E9F-745915E199B2,2,15.188620615,2.0,7.5943103075,MBP,GGPUKE,Leo_QQQ,6B2653A1BD7B4E9A9E9F745915E199B2,CASINO,15.188620615,7.5943103075,2
6B6FB048-E74A-467E-83C9-1732754B86BE,4,361.2049751668417,5.333333333333333,61.077027365345714,MBP,GGPUKE,Zeal Discipline,6B6FB048E74A467E83C91732754B86BE,CASINO,2167.22985100105,67.72593284378281,32
6B79F33E-9A05-4920-B413-5D2546C9337C,1,12.269499999999999,1.3333333333333333,8.3000625,GGPCOM,GGPPL,matek12321,6B79F33E9A054920B4135D2546C9337C,SLOT,36.808499999999995,9.202124999999999,4
6BC52F5F-F310-41C6-85D9-365F55B60748,1,443.394,1.0,443.394,POKEROK,GGPOK,Mahmutov Aidar,6BC52F5FF31041C685D9365F55B60748,SLOT,443.394,443.394,1
6BC92278-19D6-4797-BD3E-63A09BB51ED3,1,212.4579,1.0,212.4579,GGPCOM,GGPPL,woro150,6BC9227819D64797BD3E63A09BB51ED3,SLOT,424.9158,212.4579,2
6C478F19-8E84-4B0B-A030-D8EBA1F0AE76,1,27.5074,1.0,27.5074,POKEROK,GGPOK,TeddyUrsus,6C478F198E844B0BA030D8EBA1F0AE76,SLOT,27.5074,27.5074,1
6C9BD4EF-5028-42CA-A593-DBE7653A527C,1,11.583627056966334,1.3333333333333333,9.176060054866333,MBP,GGPUKE,BonAvenTurE314,6C9BD4EF502842CAA593DBE7653A527C,SLOT,34.750881170899,8.68772029272475,4
6CA7AAB6-AE74-4AFB-85DF-BAA8C96423D8,2,66.32450044635,2.0,25.81859716865,MBP,GGPUKE,dmx58885,6CA7AAB6AE744AFB85DFBAA8C96423D8,CASINO,132.6490008927,33.162250223175,4
6D0F81A7-33E8-47CA-BA8D-BCF61350E722,1,10.7331042381,1.0,10.7331042381,MBP,GGPUKE,GGqiuqiu88,6D0F81A733E847CABA8DBCF61350E722,CASINO,10.7331042381,10.7331042381,1
6D488F93-2D8A-4086-830F-64867B7ACB3E,1,15.29,1.0,15.29,GGPCOM,GGPCOM,Greckenn,6D488F932D8A4086830F64867B7ACB3E,SLOT,15.29,15.29,1
6DADC789-9BED-435B-8278-1F1833B8FB67,2,98.7678,2.0,49.3839,GGPCOM,GGPCOM,HugeQiff,6DADC7899BED435B82781F1833B8FB67,CASINO,98.7678,49.3839,2
6E53A711-BF03-4E11-AA5B-4323682AA529,1,14.394168718300001,1.0,14.394168718300001,MBP,GGPUKE,xx9898,6E53A711BF034E11AA5B4323682AA529,CASINO,28.788337436600003,14.394168718300001,2
6E85A297-055F-4391-9EC6-6CD539F11A32,4,281.8268365372125,4.0,75.74196395190886,MBP,GGPUKE,chenshijie,6E85A297055F43919EC66CD539F11A32,CASINO,1127.30734614885,70.45670913430313,16
6EC81C9A-75F2-495D-801F-CF1A38576AC2,2,106.80642305105998,1.6,63.66305154762,MBP,GGPUKE,bulusi798,6EC81C9A75F2495D801FCF1A38576AC2,SLOT,534.0321152552999,66.75401440691249,8
6EE24EB7-C781-44E0-B902-F0DDD8BA99D6,1,23.808207251104,1.0,23.808207251104,MBP,GGPUKE,Du Du,6EE24EB7C78144E0B902F0DDD8BA99D6,LIVE_DEALER,23.808207251104,23.808207251104,1
6F00B941-B282-4598-839A-F4A64A8E51AB,2,16.998955523219998,1.8,8.19619847391,MBP,GGPUKE,NEWBSAW,6F00B941B2824598839AF4A64A8E51AB,SLOT,84.9947776161,9.443864179566667,9
6F0287AA-FD38-48CA-8B87-552D8A021457,2,13.385378596833998,1.8,5.6591894554349995,MBP,GGPUKE,meing,6F0287AAFD3848CA8B87552D8A021457,CASINO,66.92689298417,7.436321442685555,9
6F6F319E-6383-476E-AB55-688C9548772E,2,40.469130833814006,1.5,29.024808247331002,MBP,GGPUKE,wsnbaba,6F6F319E6383476EAB55688C9548772E,SLOT,80.93826166762801,26.979420555876004,3
6F8328C3-E9E1-4995-82AE-2AFDA3DEE24D,2,50.923209112645,1.5,25.639275381944998,MBP,GGPUKE,aakkallin2,6F8328C3E9E1499582AE2AFDA3DEE24D,LIVE_DEALER,101.84641822529,33.94880607509666,3
6FC881D7-D063-4C9D-B02A-6CC1C5914C01,3,16.25256867701667,4.166666666666667,3.9304823954700794,MBP,GGPUKE,LLxiang,6FC881D7D0634C9DB02A6CC1C5914C01,CASINO,97.51541206210001,3.9006164824840006,25
6FFCE1F1-398A-4F2B-B80D-FB38968A8B30,3,105.0172686903125,3.0,27.0694513157425,MBP,GGPUKE,Aweiaaa,6FFCE1F1398A4F2BB80DFB38968A8B30,SLOT,210.034537380625,35.00575623010417,6
708B4DD0-6F8B-4205-93D6-A1D321BDA8A7,4,81.8266780276,4.666666666666667,17.531166759630832,MBP,GGPUKE,haoyunbaopeng88,708B4DD06F8B420593D6A1D321BDA8A7,SLOT,490.9600681656,17.534288148771427,28
714E3AC8-024B-4C22-B125-7CBD4EA92B93,2,52.5600718005,2.0,26.28003590025,MBP,GGPUKE,LAOBI2025,714E3AC8024B4C22B1257CBD4EA92B93,CASINO,52.5600718005,26.28003590025,2
7192235C-ADF5-4C6E-B273-02A57F09D487,4,799.4222164387124,3.75,179.68683039204106,MBP,GGPUKE,facai9999,7192235CADF54C6EB27302A57F09D487,CASINO,3197.6888657548498,213.17925771698998,15
71DBA7B6-D406-4355-8B0E-630FB3E706EF,3,54.0130363086,3.0,18.0043454362,MBP,GGPUKE,dlxx,71DBA7B6D40643558B0E630FB3E706EF,CASINO,54.0130363086,18.0043454362,3
740F684B-F51B-4F3F-93B3-E645AEF75239,2,234.09197481929996,1.6666666666666667,87.33402092363333,MBP,GGPUKE,cfmlz1234,740F684BF51B4F3F93B3E645AEF75239,CASINO,702.2759244578999,140.45518489158,5
74A7D37E-5ECE-46B5-8BEE-D23E70B85D95,2,10.739244200133001,2.0,6.596502106599833,MBP,GGPUKE,njrnmy,74A7D37E5ECE46B58BEED23E70B85D95,CASINO,32.217732600399,5.3696221000665005,6
7507D4DA-ACC4-4D5A-B208-A52D58679EF1,2,81.7007370715,1.6666666666666667,37.0442334045,MBP,GGPUKE,SummerAir,7507D4DAACC44D5AB208A52D58679EF1,CASINO,245.10221121450002,49.0204422429,5
759347B4-17AA-47A7-817C-2514C6123DD8,1,10.0414616856,1.0,10.0414616856,MBP,GGPUKE,ggdnpcs,759347B417AA47A7817C2514C6123DD8,CASINO,10.0414616856,10.0414616856,1
75C2E832-65BD-4D4B-8BA5-CF71F2E57A2A,3,658.706414317375,3.0,219.56880477245832,MBP,GGPUKE,hongxingK,75C2E83265BD4D4B8BA5CF71F2E57A2A,SLOT,658.706414317375,219.56880477245832,3
7727347F-F788-4784-B5C0-CF2EFCCEAEBE,3,287.75185838881663,3.0,87.42571452473055,MBP,GGPUKE,MrYYan,7727347FF7884784B5C0CF2EFCCEAEBE,CASINO,863.25557516645,95.91728612960554,9
7731F579-209F-4793-87DD-645F7278C63E,1,20.7587279394,1.0,20.7587279394,MBP,GGPUKE,DiyaTinTin,7731F579209F479387DD645F7278C63E,SLOT,20.7587279394,20.7587279394,1
77952D9E-29D3-4561-9970-6565C48F4453,3,372.217650744675,2.75,101.9076137384675,MBP,GGPUKE,CXX888888,77952D9E29D3456199706565C48F4453,CASINO,1488.8706029787,135.35187299806364,11
77EEB884-A803-4686-A1EE-E2098E17CECE,1,72.197163582,1.0,72.197163582,MBP,GGPUKE,DWANG888,77EEB884A8034686A1EEE2098E17CECE,LIVE_DEALER,72.197163582,72.197163582,1
784E9CF4-BDE9-47DC-9688-FA647A89CE92,1,47.0082,1.0,47.0082,GGPCOM,GGPCOM,RaiseBl1nd,784E9CF4BDE947DC9688FA647A89CE92,SLOT,94.0164,47.0082,2
78F40971-DF8E-46DD-B3F9-2A349E24F506,2,42.2178537651695,1.5,35.88241885308475,MBP,GGPUKE,YooVenom,78F40971DF8E46DDB3F92A349E24F506,SLOT,84.435707530339,28.145235843446333,3
7A1A4A08-93CF-45C4-A750-524B33BC2B7B,1,21.492785,1.0,21.492785,POKEROK,GGPOK,santex_nik409,7A1A4A0893CF45C4A750524B33BC2B7B,SLOT,21.492785,21.492785,1
7AF29A87-3206-4276-8B4E-CFE4CA2A68FD,1,17.9828609469,1.0,17.9828609469,MBP,GGPUKE,nbGGpoker,7AF29A87320642768B4ECFE4CA2A68FD,SLOT,17.9828609469,17.9828609469,1
7BB6288A-41DC-4ED3-BB26-49FEAC1180AC,3,281.85899390705,2.75,118.66699157413125,MBP,GGPUKE,uranus121,7BB6288A41DC4ED3BB2649FEAC1180AC,CASINO,1127.4359756282,102.49417960256363,11
7BDEA2E2-8821-4C7B-A176-73E1DE873B46,1,18.4336684908,1.0,18.4336684908,MBP,GGPUKE,Javier954,7BDEA2E288214C7BA17673E1DE873B46,CASINO,18.4336684908,18.4336684908,1
7C7E0F65-525A-49DF-B858-376DD7E33001,3,95.38617267475001,3.3333333333333335,25.4224619471,MBP,GGPUKE,xinghaipiaoliu,7C7E0F65525A49DFB858376DD7E33001,CASINO,572.3170360485001,28.615851802425006,20
7CAAA2D6-2FAF-4DC3-9BA6-37A32B4D9FC5,1,143.8118794338,1.0,143.8118794338,MBP,GGPUKE,YChenme,7CAAA2D62FAF4DC39BA637A32B4D9FC5,SLOT,143.8118794338,143.8118794338,1
7D8326BE-E391-49B0-8F92-3D9EAFAC7450,2,146.35125,2.0,73.175625,GGPCOM,GGPPL,Bizubusa,7D8326BEE39149B08F923D9EAFAC7450,CASINO,292.7025,73.175625,4
7DED9842-DA91-45D9-BD95-EFA6E7F3CE02,2,23.5570061328,2.0,12.9259507313,MBP,GGPUKE,lsbbkym,7DED9842DA9145D9BD95EFA6E7F3CE02,CASINO,47.1140122656,11.7785030664,4
7DFD63D9-8563-40D0-B228-83049834B5DC,2,31.509698748675,2.0,16.209118209795,MBP,GGPUKE,RAlSON,7DFD63D9856340D0B22883049834B5DC,SLOT,126.0387949947,15.7548493743375,8
7E091728-122B-4EFE-B600-21DB1A63A900,1,18.0179125,1.5,12.00378125,GGPCOM,GGPUA,flairing,7E091728122B4EFEB60021DB1A63A900,SLOT,36.035825,12.011941666666667,3
7E7FC85D-13A7-4BEC-B0FE-D7D6A6A9FA31,3,114.2628481222,3.142857142857143,30.105163603588572,MBP,GGPUKE,dhqq-,7E7FC85D13A74BECB0FED7D6A6A9FA31,CASINO,799.8399368554,36.356360766154545,22
7EB91F19-5A73-4838-B481-BD106DB27712,1,29.3454209544,1.0,29.3454209544,MBP,GGPUKE,xiaomiaomiao,7EB91F195A734838B481BD106DB27712,CASINO,29.3454209544,29.3454209544,1
7F317B13-8C07-4314-A794-DD590048AF13,2,76.90909339484799,1.8,37.59368217153707,MBP,GGPUKE,ProDaniel,7F317B138C074314A794DD590048AF13,SLOT,384.54546697423996,42.727274108248885,9
7F4B9E6B-CC69-4FA7-B537-718F13DAFBBF,1,11.993468581499998,1.0,11.993468581499998,MBP,GGPUKE,AdaxiFHGG,7F4B9E6BCC694FA7B537718F13DAFBBF,CASINO,23.986937162999997,11.993468581499998,2
7F7F6203-5EDC-4A8A-8BEE-4A92ABAC9383,2,80.828336766776,2.0,40.414168383388,MBP,GGPUKE,pipiguai,7F7F62035EDC4A8A8BEE4A92ABAC9383,SLOT,80.828336766776,40.414168383388,2
7F90E4E2-EB56-4D17-AD27-659E35514473,2,241.9249242640125,1.75,106.369715477175,MBP,GGPUKE,PukeC,7F90E4E2EB564D17AD27659E35514473,SLOT,967.69969705605,138.24281386515,7
7F96CEE2-117A-43D4-B021-6A85739C621C,2,118.67680963529999,2.3333333333333335,47.88173770045,MBP,GGPUKE,ljteric666,7F96CEE2117A43D4B0216A85739C621C,LIVE_DEALER,356.03042890589995,50.86148984369999,7
7FCD8F5A-406F-4556-AB70-F4B8905A7FEA,3,14.315723505729167,3.3333333333333335,4.538996292445138,MBP,GGPUKE,4728342,7FCD8F5A406F4556AB70F4B8905A7FEA,LIVE_DEALER,85.894341034375,4.2947170517187505,20
7FE9CCFA-AC26-4AF8-A5B9-82FACD230328,1,16.7841,1.0,16.7841,POKEROK,GGPOK,MiguelGonsales,7FE9CCFAAC264AF8A5B982FACD230328,CASINO,16.7841,16.7841,1
801D4807-0F03-48EA-8C4C-B69DA5084FC7,3,29.269898118845834,3.5,6.103127444871428,MBP,GGPUKE,WCndyf,801D48070F0348EA8C4CB69DA5084FC7,CASINO,175.619388713075,8.362828033955953,21
801F6ACC-7159-479A-B23D-7BF594F64237,1,66.6730455198,1.0,66.6730455198,MBP,GGPUKE,Zzzzzzz927,801F6ACC7159479AB23D7BF594F64237,SLOT,66.6730455198,66.6730455198,1
80F9900E-BD70-4CEE-9294-814F1F6D4DE8,1,26.923801039245,1.5,20.554452523692753,MBP,GGPUKE,GGhuimiezhe,80F9900EBD704CEE9294814F1F6D4DE8,SLOT,53.84760207849,17.94920069283,3
813FFE4B-5C89-42D0-B9B0-A1B80B1C91F4,1,53.428,1.0,53.428,POKEROK,GGPOK,mikimol,813FFE4B5C8942D0B9B0A1B80B1C91F4,SLOT,106.856,53.428,2
816F50EB-46CA-48C4-A873-949ACAFBF4EA,4,7137.233900118001,4.666666666666667,1079.1219635929594,MBP,GGPUKE,Edison1,816F50EB46CA48C4A873949ACAFBF4EA,CASINO,21411.701700354002,1529.407264311,14
81DAEF2B-16AE-4FB5-8B8F-AEFBF959EB0B,3,34.27980669105,3.5,9.064247536124999,MBP,GGPUKE,KS-DanceCrew,81DAEF2B16AE4FB58B8FAEFBF959EB0B,SLOT,68.5596133821,9.794230483157142,7
81F2D9FC-F115-4ECA-AB86-D66DD5E978B3,1,28.73792654825,1.0,28.73792654825,MBP,GGPUKE,wangpangzi,81F2D9FCF1154ECAAB86D66DD5E978B3,SLOT,28.73792654825,28.73792654825,1
82DFE064-E215-44E2-9099-65DEE35C2118,3,29.428868729039998,3.4,7.755340471445715,MBP,GGPUKE,ALuckystar,82DFE064E21544E2909965DEE35C2118,CASINO,147.1443436452,8.655549626188234,17
83289B86-3EEA-463C-A9FC-4BB584D222CF,3,43.576850757299994,3.6,10.310143458168,MBP,GGPUKE,bajitong,83289B863EEA463CA9FC4BB584D222CF,CASINO,217.88425378649998,12.104680765916665,18
836EE37F-65B4-4D92-B65D-9A149667DBA2,2,19.5990863874,2.0,9.7995431937,MBP,GGPUKE,ojbk666,836EE37F65B44D92B65D9A149667DBA2,CASINO,19.5990863874,9.7995431937,2
84C38EC4-CB41-43F6-A75D-1249DE313024,1,343.629,1.0,343.629,GGPCOM,GGPCOM,Shmoney18,84C38EC4CB4143F6A75D1249DE313024,CASINO,343.629,343.629,1
84F5AB46-9942-499C-8758-0D998D1D2D7C,1,24.1773386676,1.0,24.1773386676,MBP,GGPUKE,zzz !!,84F5AB469942499C87580D998D1D2D7C,CASINO,48.3546773352,24.1773386676,2
852A5B37-4E94-495E-ACEA-D7E173E0652C,3,128.078233501,3.0,56.456961095111104,MBP,GGPUKE,qazwsx99,852A5B374E94495EACEAD7E173E0652C,CASINO,384.234700503,42.69274450033333,9
853659AB-45FA-4FE9-8D1F-4A2DD426D18D,2,121.96284224825001,2.1666666666666665,43.5135744285,MBP,GGPUKE,JCmtt,853659AB45FA4FE98D1F4A2DD426D18D,CASINO,731.7770534895001,56.29054257611539,13
